fit_model_type,model_parameter,subject,bootstrap_num,fit_value
full_donut_period-full_amps-absolute,abs_mode_obliques,all,36,-0.02138025615247277
full_donut_period-full_amps-absolute,abs_mode_obliques,all,37,-0.03878587890559883
full_donut_period-full_amps-absolute,abs_mode_obliques,all,38,-0.02763316701008104
full_donut_period-full_amps-absolute,abs_mode_obliques,all,39,-0.03873202769247007
full_donut_period-full_amps-absolute,abs_mode_obliques,all,40,-0.028041373149089617
full_donut_period-full_amps-absolute,abs_mode_obliques,all,41,-0.035403567699379766
full_donut_period-full_amps-absolute,abs_mode_obliques,all,42,-0.03141893601501322
full_donut_period-full_amps-absolute,abs_mode_obliques,all,43,-0.034821018033976754
full_donut_period-full_amps-absolute,abs_mode_obliques,all,44,-0.035129608622289164
full_donut_period-full_amps-absolute,abs_mode_obliques,all,45,-0.028552761727807806
full_donut_period-full_amps-absolute,abs_mode_obliques,all,46,-0.030979922309124032
full_donut_period-full_amps-absolute,abs_mode_obliques,all,47,-0.030485326913092605
full_donut_period-full_amps-absolute,abs_mode_obliques,all,48,-0.029512883786324686
full_donut_period-full_amps-absolute,abs_mode_obliques,all,49,-0.02602389701190784
full_donut_period-full_amps-absolute,abs_mode_obliques,all,50,-0.024743048591013943
full_donut_period-full_amps-absolute,abs_mode_obliques,all,51,-0.0372336003803723
full_donut_period-full_amps-absolute,abs_mode_obliques,all,52,-0.01818281392162296
full_donut_period-full_amps-absolute,abs_mode_obliques,all,53,-0.02667873016445677
full_donut_period-full_amps-absolute,abs_mode_obliques,all,54,-0.03183444305410156
full_donut_period-full_amps-absolute,abs_mode_obliques,all,55,-0.04799617076850158
full_donut_period-full_amps-absolute,abs_mode_obliques,all,56,-0.042818600458505794
full_donut_period-full_amps-absolute,abs_mode_obliques,all,57,-0.041755988891899784
full_donut_period-full_amps-absolute,abs_mode_obliques,all,58,-0.030717014792133686
full_donut_period-full_amps-absolute,abs_mode_obliques,all,59,-0.024625810670244323
full_donut_period-full_amps-absolute,abs_mode_obliques,all,60,-0.030200801651295395
full_donut_period-full_amps-absolute,abs_mode_obliques,all,61,-0.0368788959596769
full_donut_period-full_amps-absolute,abs_mode_obliques,all,62,-0.03337769962951091
full_donut_period-full_amps-absolute,abs_mode_obliques,all,63,-0.036289076592301836
full_donut_period-full_amps-absolute,abs_mode_obliques,all,64,-0.04148230597573075
full_donut_period-full_amps-absolute,abs_mode_obliques,all,65,-0.03810214652795396
full_donut_period-full_amps-absolute,abs_mode_obliques,all,66,-0.032680926799411036
full_donut_period-full_amps-absolute,abs_mode_obliques,all,67,-0.024960875037270024
full_donut_period-full_amps-absolute,abs_mode_obliques,all,68,-0.040057331080668966
full_donut_period-full_amps-absolute,abs_mode_obliques,all,69,-0.0309039468672572
full_donut_period-full_amps-absolute,abs_mode_obliques,all,70,-0.026257489937518117
full_donut_period-full_amps-absolute,abs_mode_obliques,all,71,-0.03807776460729187
full_donut_period-full_amps-absolute,abs_mode_obliques,all,72,-0.03630430347898557
full_donut_period-full_amps-absolute,abs_mode_obliques,all,73,-0.02918462300775948
full_donut_period-full_amps-absolute,abs_mode_obliques,all,74,-0.029186062064644268
full_donut_period-full_amps-absolute,abs_mode_obliques,all,75,-0.034745977181780234
full_donut_period-full_amps-absolute,abs_mode_obliques,all,76,-0.02630374416647388
full_donut_period-full_amps-absolute,abs_mode_obliques,all,77,-0.03466495935282764
full_donut_period-full_amps-absolute,abs_mode_obliques,all,78,-0.03382553631809379
full_donut_period-full_amps-absolute,abs_mode_obliques,all,79,-0.031127905933203595
full_donut_period-full_amps-absolute,abs_mode_obliques,all,80,-0.04257613332909509
full_donut_period-full_amps-absolute,abs_mode_obliques,all,81,-0.03703367463165378
full_donut_period-full_amps-absolute,abs_mode_obliques,all,82,-0.02948707061268328
full_donut_period-full_amps-absolute,abs_mode_obliques,all,83,-0.03730176466647293
full_donut_period-full_amps-absolute,abs_mode_obliques,all,84,-0.03021425668782642
full_donut_period-full_amps-absolute,abs_mode_obliques,all,85,-0.02618334805220275
full_donut_period-full_amps-absolute,abs_mode_obliques,all,86,-0.032877619195537604
full_donut_period-full_amps-absolute,abs_mode_obliques,all,87,-0.030255876117617705
full_donut_period-full_amps-absolute,abs_mode_obliques,all,88,-0.0247368296222309
full_donut_period-full_amps-absolute,abs_mode_obliques,all,89,-0.031176612378068545
full_donut_period-full_amps-absolute,abs_mode_obliques,all,90,-0.02546955107777508
full_donut_period-full_amps-absolute,abs_mode_obliques,all,91,-0.029667935202448863
full_donut_period-full_amps-absolute,abs_mode_obliques,all,92,-0.03999190236240966
full_donut_period-full_amps-absolute,abs_mode_obliques,all,93,-0.02119661112715611
full_donut_period-full_amps-absolute,abs_mode_obliques,all,94,-0.021782867948075026
full_donut_period-full_amps-absolute,abs_mode_obliques,all,95,-0.04238224707982212
full_donut_period-full_amps-absolute,abs_mode_obliques,all,96,-0.033718219716255486
full_donut_period-full_amps-absolute,abs_mode_obliques,all,97,-0.028671282047501908
full_donut_period-full_amps-absolute,abs_mode_obliques,all,98,-0.04384871234511667
full_donut_period-full_amps-absolute,abs_mode_obliques,all,99,-0.029984245554767763
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,0,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,1,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,2,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,3,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,4,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,5,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,6,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,7,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,8,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,9,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,10,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,11,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,12,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,13,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,14,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,15,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,16,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,17,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,18,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,19,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,20,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,21,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,22,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,23,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,24,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,25,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,26,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,27,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,28,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,29,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,30,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,31,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,32,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,33,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,34,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,35,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,36,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,37,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,38,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,39,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,40,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,41,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,42,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,43,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,44,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,45,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,46,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,47,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,48,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,49,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,50,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,51,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,52,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,53,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,54,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,55,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,56,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,57,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,58,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,59,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,60,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,61,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,62,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,63,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,64,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,65,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,66,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,67,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,68,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,69,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,70,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,71,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,72,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,73,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,74,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,75,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,76,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,77,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,78,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,79,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,80,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,81,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,82,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,83,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,84,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,85,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,86,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,87,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,88,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,89,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,90,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,91,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,92,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,93,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,94,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,95,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,96,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,97,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,98,0.0
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,all,99,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,0,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,1,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,2,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,3,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,4,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,5,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,6,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,7,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,8,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,9,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,10,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,11,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,12,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,13,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,14,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,15,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,16,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,17,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,18,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,19,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,20,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,21,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,22,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,23,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,24,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,25,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,26,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,27,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,28,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,29,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,30,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,31,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,32,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,33,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,34,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,35,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,36,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,37,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,38,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,39,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,40,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,41,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,42,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,43,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,44,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,45,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,46,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,47,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,48,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,49,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,50,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,51,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,52,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,53,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,54,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,55,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,56,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,57,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,58,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,59,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,60,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,61,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,62,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,63,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,64,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,65,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,66,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,67,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,68,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,69,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,70,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,71,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,72,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,73,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,74,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,75,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,76,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,77,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,78,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,79,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,80,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,81,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,82,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,83,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,84,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,85,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,86,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,87,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,88,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,89,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,90,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,91,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,92,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,93,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,94,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,95,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,96,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,97,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,98,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,all,99,0.0
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,0,0.07347942993977159
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,1,0.03342111908281293
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,2,0.13355382600359192
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,3,0.10368797619182056
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,4,0.04024699336692999
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,5,0.0652667947094116
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,6,0.10621839748017307
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,7,0.0739177057363479
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,8,0.04525013863908773
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,9,0.0801096202407759
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,10,0.037683086308584204
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,11,0.09572233123816397
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,12,0.07533506944637128
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,13,0.029199564099670363
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,14,0.13244960185179686
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,15,0.12759202865934927
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,16,0.08002212020601426
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,17,0.09097329159074316
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,18,0.10562786638130824
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,19,0.1223909760116567
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,20,0.05448963835589847
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,21,0.10376379045307617
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,22,0.07250661442730748
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,23,0.06409485628508876
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,24,0.031713104281718724
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,25,0.0621330463813586
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,26,0.04905365013275406
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,27,0.06624459076312901
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,28,0.03132417516383034
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,29,0.09369634174107903
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,30,0.09614292782288393
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,31,0.09156873194097304
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,32,0.11750611944587082
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,33,0.08643751850249717
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,34,0.11292891943301045
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,35,0.06575531492265876
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,36,0.09863743048395356
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,37,0.10329483171706272
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,38,0.11884465081533198
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,39,0.12663022244474315
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,40,0.07483488197529302
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,41,0.11918254020002456
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,42,0.1047241547262541
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,43,0.04311322962571555
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,44,0.05857692927506108
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,45,0.06686110352383445
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,46,0.10209947585248492
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,47,0.05229919334097279
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,48,0.0632528184885114
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,49,0.030475933983721983
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,50,0.06910981808883215
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,51,0.06502900162969355
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,52,0.11458535102582157
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,53,0.04299069655973742
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,54,0.06252747972407975
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,55,0.1098626830211664
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,56,0.054455287062387496
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,57,0.06656964776722
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,58,0.06620427140578278
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,59,0.03946188001940999
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,60,0.07272852490681482
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,61,0.09696525910403657
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,62,0.045698420117492033
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,63,0.04814579701840455
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,64,0.11337148336735113
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,65,0.06709318008142053
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,66,0.041062861195996336
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,67,0.10374416305395248
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,68,0.08287340958953399
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,69,0.04700254373730597
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,70,0.06518486032214157
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,71,0.10561545936327753
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,72,0.009860170111392123
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,73,0.07512041150819637
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,74,0.08208916126340192
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,75,0.08078397318968934
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,76,0.13439928170537624
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,77,0.07387834217490268
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,78,0.06609955901325025
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,79,0.0813709429824127
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,80,0.038745198495668376
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,81,-0.007201724321575674
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,82,0.009343861655691465
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,83,0.05421837238104647
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,84,0.16487352186741386
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,85,0.060599000040432935
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,86,0.0561243338645857
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,87,0.06009273174877242
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,88,0.06815293328514582
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,89,0.11763554767369297
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,90,0.053359831905734685
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,91,0.021352245999116014
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,92,0.07674648844499257
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,93,0.05275361388296672
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,94,0.09166011425634776
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,95,0.08674009373538602
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,96,0.13179557183853524
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,97,0.1325441597395237
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,98,0.08077772491385023
full_donut_period-full_amps-absolute,rel_mode_cardinals,all,99,0.035580422108283466
full_donut_period-full_amps-absolute,rel_mode_obliques,all,0,-0.0035883106772296174
full_donut_period-full_amps-absolute,rel_mode_obliques,all,1,-0.0020664899943793856
