fit_model_type,model_parameter,subject,bootstrap_num,fit_value
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,54,0.19915783405303955
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,54,0.2492874562740326
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,27,1.928922176361084
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,27,0.045674782246351235
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,27,-0.0016200400423258545
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,27,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,27,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,27,0.044084809720516205
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,27,-0.005882575176656246
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,27,0.08305153995752335
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,27,-0.012231109663844109
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,27,0.20927517116069794
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,27,0.2169332057237625
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,95,1.9431747198104856
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,95,0.04176807776093483
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,95,-0.0009099197923205793
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,95,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,95,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,95,0.042971514165401466
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,95,-0.021696502342820168
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,95,0.060789961367845535
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,95,-0.02862694300711155
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,95,0.2142877131700516
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,95,0.2338733226060868
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,78,1.9911810159683228
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,78,0.04837537556886673
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,78,-0.009165248833596706
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,78,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,78,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,78,0.030362745746970177
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,78,-0.007794477976858616
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,78,0.037329796701669686
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,78,0.030530106276273724
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,78,0.20009702444076533
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,78,0.2364386320114136
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,76,2.16565465927124
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,76,0.027439739555120468
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,76,0.00021949426445644354
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,76,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,76,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,76,0.05942711979150773
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,76,-0.024671019986271855
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,76,0.0548575185239315
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,76,-0.05514627695083618
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,76,0.198163777589798
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,76,0.3184902667999268
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,59,1.9480907917022705
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,59,0.041499245911836624
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,59,-0.012753844261169434
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,59,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,59,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,59,0.037459153681993484
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,59,-0.006821601185947657
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,59,0.10911495238542557
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,59,-0.0224873535335064
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,59,0.2309582382440567
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,59,0.18794843554496765
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,82,1.985290169715881
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,82,0.03717901930212975
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,82,-0.012180582620203495
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,82,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,82,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,82,0.04441433772444725
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,82,-0.02809514477849007
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,82,0.05537882074713707
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,82,0.024912223219871518
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,82,0.22728662192821505
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,82,0.2392424792051316
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,34,1.8788907527923584
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,34,0.04841848835349083
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,34,-0.0040569109842181214
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,34,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,34,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,34,0.04131753370165825
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,34,-0.0157206729054451
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,34,0.062078479677438736
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,34,0.011264640837907793
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,34,0.22497430443763733
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,34,0.16829241812229154
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,70,2.106718778610229
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,70,0.04311228170990944
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,70,0.0016176232602447276
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,70,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,70,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,70,0.06295596063137054
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,70,-0.021212562918663025
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,70,0.12703938782215118
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,70,0.016013609245419502
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,70,0.16799265146255493
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,70,0.4024641811847687
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,67,1.919453501701355
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,67,0.046531885862350464
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,67,-0.011733322404325008
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,67,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,67,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,67,0.0409386157989502
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,67,-0.018674243241548538
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,67,0.024330809712409973
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,67,0.022390354424715042
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,67,0.22352172434329987
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,67,0.1962484568357468
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,65,2.024536371231079
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,65,0.031713660806417465
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,65,-0.0027135263662785287
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,65,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,65,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,65,0.03332570195198059
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,65,-0.018084235489368442
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,65,0.04181966930627823
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,65,-0.002595387399196625
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,65,0.19272999465465546
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,65,0.3061686158180237
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,91,1.9677371978759768
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,91,0.04133537784218788
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,91,6.235198816284537e-05
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,91,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,91,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,91,0.037596184760332114
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,91,-0.017902784049510956
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,91,0.07125295698642731
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,91,0.05369335412979126
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,91,0.21015922725200653
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,91,0.2274702787399292
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,72,1.8542059659957888
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,72,0.028670910745859143
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,72,-0.005155404098331928
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,72,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,72,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,72,0.019540682435035702
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,72,-0.011428479105234146
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,72,0.04224912822246552
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,72,-0.01604659482836723
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,72,0.19984689354896545
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,72,0.37164461612701416
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,93,1.9771621227264404
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,93,0.03929780423641205
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,93,-0.00804765522480011
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,93,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,93,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,93,0.0360819473862648
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,93,-0.00892449077218771
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,93,0.04874887317419052
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,93,-0.02722190134227276
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,93,0.1967386156320572
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,93,0.2984403967857361
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,80,1.998379468917847
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,80,0.023409022018313408
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,80,0.002839052584022284
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,80,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,80,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,80,0.045218799263238914
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,80,-0.013771669939160349
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,80,0.10734286159276962
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,80,-0.015575036406517029
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,80,0.19757989048957825
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,80,0.2816949486732483
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,35,1.9056698083877563
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,35,0.047106385231018066
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,35,-0.0007346046040765941
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,35,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,35,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,35,0.0338076651096344
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,35,-0.019389057531952858
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,35,0.035354547202587135
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,35,0.009937749244272707
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,35,0.1740797758102417
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,35,0.306367963552475
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,77,2.011582612991333
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,77,0.045377910137176514
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,77,-0.0029026393312960863
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,77,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,77,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,77,0.04044010862708092
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,77,-0.026723861694335938
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,77,0.01835714466869831
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,77,0.05135652422904968
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,77,0.18532384932041168
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,77,0.32593941688537603
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,44,2.0495738983154297
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,44,0.02302871644496917
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,44,0.0021178536117076874
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,44,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,44,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,44,0.02649942971765995
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,44,-0.019201096147298813
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,44,0.09937280416488647
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,44,0.040851935744285583
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,44,0.1673976331949234
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,44,0.3921383917331696
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,31,1.9850101470947263
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,31,0.05369469523429871
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,31,-0.009089009836316107
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,31,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,31,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,31,0.048426080495119095
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,31,-0.021552847698330883
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,31,0.05056963860988617
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,31,-0.008617698214948177
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,31,0.19162900745868688
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,31,0.2708793580532074
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,15,2.1248037815093994
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,15,0.04466228559613228
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,15,-0.005349169950932264
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,15,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,15,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,15,0.05476745590567589
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,15,-0.028753338381648064
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,15,0.055875644087791436
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,15,0.014177471399307253
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,15,0.15752601623535156
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,15,0.487374097108841
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,51,1.911002516746521
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,51,0.03846115246415138
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,51,-0.002778919879347086
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,51,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,51,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,51,0.03835724666714668
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,51,-0.02640991285443306
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,51,0.02716200053691864
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,51,0.00571970548480749
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,51,0.209435373544693
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,51,0.2263094782829285
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,63,1.903554081916809
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,63,0.032181095331907265
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,63,-0.004971793387085199
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,63,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,63,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,63,0.021018847823143
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,63,-0.01684248261153698
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,63,-0.0182780921459198
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,63,0.0163981132209301
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,63,0.20252618193626404
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,63,0.3148645162582397
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,47,2.044433116912842
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,47,0.03724412992596626
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,47,-0.007983401417732239
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,47,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,47,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,47,0.053169026970863335
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,47,-0.017451703548431396
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,47,0.07070036977529526
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,47,-0.011526857502758505
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,47,0.19421254098415366
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,47,0.34477847814559937
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,30,1.925697326660156
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,30,0.0328136682510376
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,30,-0.004021427128463984
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,30,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,30,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,30,0.05011511594057083
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,30,-0.0261785201728344
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,30,0.005398736800998449
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,30,0.026033597066998482
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,30,0.2219120562076569
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,30,0.2307529151439667
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,90,1.9051343202590945
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,90,0.032490767538547516
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,90,-0.00774239143356681
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,90,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,90,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,90,0.024947278201580048
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,90,-0.003169471397995949
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,90,0.021810876205563545
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,90,-0.05961260572075844
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,90,0.2150166928768158
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,90,0.2947952449321747
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,96,1.9006681442260744
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,96,0.0434899777173996
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,96,-0.006271416321396828
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,96,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,96,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,96,0.05074350908398628
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,96,-0.029365729540586468
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,96,0.005408879369497299
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,96,0.009716442786157131
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,96,0.2204917818307877
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,96,0.2146994471549988
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,29,1.9625190496444704
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,29,0.04760025069117546
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,29,-0.007058510556817055
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,29,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,29,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,29,0.03595354780554772
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,29,-0.012928962707519531
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,29,0.05122542008757591
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,29,-0.002214044565334916
full_donut_period-full_amps-absolute,sf_ecc_slope,sub-wlsubj006,29,0.1966011822223664
full_donut_period-full_amps-absolute,sf_ecc_intercept,sub-wlsubj006,29,0.3158304989337921
full_donut_period-full_amps-absolute,sigma,sub-wlsubj006,55,1.898447871208191
full_donut_period-full_amps-absolute,abs_amplitude_cardinals,sub-wlsubj006,55,0.04774113371968269
full_donut_period-full_amps-absolute,abs_amplitude_obliques,sub-wlsubj006,55,-0.00794766191393137
full_donut_period-full_amps-absolute,rel_amplitude_cardinals,sub-wlsubj006,55,0.0
full_donut_period-full_amps-absolute,rel_amplitude_obliques,sub-wlsubj006,55,0.0
full_donut_period-full_amps-absolute,abs_mode_cardinals,sub-wlsubj006,55,0.028978308662772182
full_donut_period-full_amps-absolute,abs_mode_obliques,sub-wlsubj006,55,-0.01122661679983139
full_donut_period-full_amps-absolute,rel_mode_cardinals,sub-wlsubj006,55,0.022957980632781986
full_donut_period-full_amps-absolute,rel_mode_obliques,sub-wlsubj006,55,-0.043752554804086685
